ㅧ	ᇇ	U+3167 (HANGUL LETTER NIEUN-SIOS) -> U+11C7 (HANGUL JONGSEONG NIEUN-SIOS)
ㅨ	ᇈ	U+3168 (HANGUL LETTER NIEUN-PANSIOS) -> U+11C8 (HANGUL JONGSEONG NIEUN-PANSIOS)
ㅩ	ᇌ	U+3169 (HANGUL LETTER RIEUL-KIYEOK-SIOS) -> U+11CC (HANGUL JONGSEONG RIEUL-KIYEOK-SIOS)
ㅪ	ᇎ	U+316A (HANGUL LETTER RIEUL-TIKEUT) -> U+11CE (HANGUL JONGSEONG RIEUL-TIKEUT)
ㅫ	ᇓ	U+316B (HANGUL LETTER RIEUL-PIEUP-SIOS) -> U+11D3 (HANGUL JONGSEONG RIEUL-PIEUP-SIOS)
ㅬ	ᇗ	U+316C (HANGUL LETTER RIEUL-PANSIOS) -> U+11D7 (HANGUL JONGSEONG RIEUL-PANSIOS)
ㅭ	ᇙ	U+316D (HANGUL LETTER RIEUL-YEORINHIEUH) -> U+11D9 (HANGUL JONGSEONG RIEUL-YEORINHIEUH)
ㅮ	ᄜ	U+316E (HANGUL LETTER MIEUM-PIEUP) -> U+111C (HANGUL CHOSEONG MIEUM-PIEUP)
ㅯ	ᇝ	U+316F (HANGUL LETTER MIEUM-SIOS) -> U+11DD (HANGUL JONGSEONG MIEUM-SIOS)
ㅰ	ᇟ	U+3170 (HANGUL LETTER MIEUM-PANSIOS) -> U+11DF (HANGUL JONGSEONG MIEUM-PANSIOS)
ㅱ	ᄝ	U+3171 (HANGUL LETTER KAPYEOUNMIEUM) -> U+111D (HANGUL CHOSEONG KAPYEOUNMIEUM)
ㅲ	ᄞ	U+3172 (HANGUL LETTER PIEUP-KIYEOK) -> U+111E (HANGUL CHOSEONG PIEUP-KIYEOK)
ㅳ	ᄠ	U+3173 (HANGUL LETTER PIEUP-TIKEUT) -> U+1120 (HANGUL CHOSEONG PIEUP-TIKEUT)
ㅴ	ᄢ	U+3174 (HANGUL LETTER PIEUP-SIOS-KIYEOK) -> U+1122 (HANGUL CHOSEONG PIEUP-SIOS-KIYEOK)
ㅵ	ᄣ	U+3175 (HANGUL LETTER PIEUP-SIOS-TIKEUT) -> U+1123 (HANGUL CHOSEONG PIEUP-SIOS-TIKEUT)
ㅶ	ᄧ	U+3176 (HANGUL LETTER PIEUP-CIEUC) -> U+1127 (HANGUL CHOSEONG PIEUP-CIEUC)
ㅷ	ᄩ	U+3177 (HANGUL LETTER PIEUP-THIEUTH) -> U+1129 (HANGUL CHOSEONG PIEUP-THIEUTH)
ㅸ	ᄫ	U+3178 (HANGUL LETTER KAPYEOUNPIEUP) -> U+112B (HANGUL CHOSEONG KAPYEOUNPIEUP)
ㅹ	ᄬ	U+3179 (HANGUL LETTER KAPYEOUNSSANGPIEUP) -> U+112C (HANGUL CHOSEONG KAPYEOUNSSANGPIEUP)
ㅺ	ᄭ	U+317A (HANGUL LETTER SIOS-KIYEOK) -> U+112D (HANGUL CHOSEONG SIOS-KIYEOK)
ㅻ	ᄮ	U+317B (HANGUL LETTER SIOS-NIEUN) -> U+112E (HANGUL CHOSEONG SIOS-NIEUN)
ㅼ	ᄯ	U+317C (HANGUL LETTER SIOS-TIKEUT) -> U+112F (HANGUL CHOSEONG SIOS-TIKEUT)
ㅽ	ᄲ	U+317D (HANGUL LETTER SIOS-PIEUP) -> U+1132 (HANGUL CHOSEONG SIOS-PIEUP)
ㅾ	ᄶ	U+317E (HANGUL LETTER SIOS-CIEUC) -> U+1136 (HANGUL CHOSEONG SIOS-CIEUC)
ㅿ	ᅀ	U+317F (HANGUL LETTER PANSIOS) -> U+1140 (HANGUL CHOSEONG PANSIOS)
ㆀ	ᅇ	U+3180 (HANGUL LETTER SSANGIEUNG) -> U+1147 (HANGUL CHOSEONG SSANGIEUNG)
ㆁ	ᅌ	U+3181 (HANGUL LETTER YESIEUNG) -> U+114C (HANGUL CHOSEONG YESIEUNG)
ㆂ	ᇱ	U+3182 (HANGUL LETTER YESIEUNG-SIOS) -> U+11F1 (HANGUL JONGSEONG YESIEUNG-SIOS)
ㆃ	ᇲ	U+3183 (HANGUL LETTER YESIEUNG-PANSIOS) -> U+11F2 (HANGUL JONGSEONG YESIEUNG-PANSIOS)
ㆄ	ᅗ	U+3184 (HANGUL LETTER KAPYEOUNPHIEUPH) -> U+1157 (HANGUL CHOSEONG KAPYEOUNPHIEUPH)
ㆅ	ᅘ	U+3185 (HANGUL LETTER SSANGHIEUH) -> U+1158 (HANGUL CHOSEONG SSANGHIEUH)
ㆆ	ᅙ	U+3186 (HANGUL LETTER YEORINHIEUH) -> U+1159 (HANGUL CHOSEONG YEORINHIEUH)
ㆇ	ᆄ	U+3187 (HANGUL LETTER YO-YA) -> U+1184 (HANGUL JUNGSEONG YO-YA)
ㆈ	ᆅ	U+3188 (HANGUL LETTER YO-YAE) -> U+1185 (HANGUL JUNGSEONG YO-YAE)
ㆉ	ᆈ	U+3189 (HANGUL LETTER YO-I) -> U+1188 (HANGUL JUNGSEONG YO-I)
ㆊ	ᆑ	U+318A (HANGUL LETTER YU-YEO) -> U+1191 (HANGUL JUNGSEONG YU-YEO)
ㆋ	ᆒ	U+318B (HANGUL LETTER YU-YE) -> U+1192 (HANGUL JUNGSEONG YU-YE)
ㆌ	ᆔ	U+318C (HANGUL LETTER YU-I) -> U+1194 (HANGUL JUNGSEONG YU-I)
ㆍ	ᆞ	U+318D (HANGUL LETTER ARAEA) -> U+119E (HANGUL JUNGSEONG ARAEA)
ㆎ	ᆡ	U+318E (HANGUL LETTER ARAEAE) -> U+11A1 (HANGUL JUNGSEONG ARAEA-I)
